BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
DHANAURA,Fruits,2018,4,2,Mango,"JYOTIBA PHULE NAGAR","Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","thrips attack in mango","Farmer brother you prepare a dimeothoate 30 EC  2 ml  liter water and make a batter",28.865,78.4696
HASANPUR,Fruits,2018,4,3,Mango,"JYOTIBA PHULE NAGAR","Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","am par thrips lag rahe hai ","kisan bhai ap aam ke ped par duster ke dwara mailathion ka prayog kare",28.865,78.4696
DHANAURA,Fruits,2018,4,7,Mango,"JYOTIBA PHULE NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",28.865,78.4696
KABRAI,Fruits,2018,3,7,Mango,MAHOBA,"Cultural Practices",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","Kisan bhai ap aam ke ped par Imidacloprid 178 SL  05 mili aur Carbendazim 12  Mancozeb 63 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",25.3616,79.706
SAHABGANJ,Fruits,2018,4,7,Mango,CHANDAULI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",25.1257,83.2495
GHORAWAL,Fruits,2018,4,14,Mango,SONBHADRA,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",24.4148,83.0638
BHADOHI,Fruits,2018,6,21,Mango,"SANT RAVIDAS NAGAR BHADOHI","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",27.1303,80.8597
FAZILNAGAR,Fruits,2018,3,16,Mango,"KUSHI NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",27.1303,80.8597
KASAYA,Fruits,2018,4,6,Mango,"KUSHI NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",27.1303,80.8597
SEMARIYAWAN,Fruits,2018,3,15,Mango,"SANT KABIR NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",26.7551,83.0399
"NATH NAGAR",Fruits,2018,4,27,Mango,"SANT KABIR NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",26.7551,83.0399
"GAINDAS BUJURG",Fruits,2018,12,4,Mango,BALRAMPUR,"Plant Protection",0,HORTICULTURE,"UTTAR PRADESH","thrips problem in mango ","spray monocrotophos 36 sl  15 mlliter of water",27.4477,82.3956
SIMBHAWALI,Fruits,2018,4,15,Mango,"HAPUR PANCHSHEEL NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",27.1303,80.8597
Baniyakheda,Fruits,2018,3,24,Mango,"SAMBAL BHIM NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",27.1303,80.8597
Soron,Fruits,2018,3,14,Mango,"KANSHIRAM NAGAR","Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Thrips problem in Mango plant ","Imidacloprid 178 SL 05 ml  litre pani ke sath milaakar spray kare",27.1303,80.8597
GOGHAT-I,Fruits,2018,2,4,Mango,HOOGHLY,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY THIAMETHOXAM 25 WG  1 GM25 LIT OF WATER",22.9099,88.0121
POLBA-DADPUR,Fruits,2018,5,11,Mango,HOOGHLY,"Plant Protection",JAYAD,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY IMIDACLOPRID 178 SL  1 ML   3 LIT OF WATER",22.9099,88.0121
RAIPUR,Fruits,2018,3,11,Mango,DEHRADUN,"Plant Protection",JAYAD,HORTICULTURE,UTTARAKHAND,"thrips problem in mango ","spray Imidacloprid 178 SL  1 ml2 liter of water",30.3256,78.0437
RAIPUR,Fruits,2018,4,3,Mango,DEHRADUN,"Plant Protection",JAYAD,HORTICULTURE,UTTARAKHAND,"thrips problem in mango ","spray Imidachloprid 178 SL  1 ml2 liter of water",30.3256,78.0437
RAIPUR,Fruits,2018,4,17,Mango,DEHRADUN,"Plant Protection",nan,HORTICULTURE,UTTARAKHAND,"Thrips in mango tree","Kisan bhai ap aam ke ped par Imidachloprid 178 SL  05 mili aur Copper Oxychloride 50 WP  2 gramlitr panee ki dar se ghol banakar chhidkaw kare",30.3256,78.0437
BHAGWANPUR,Fruits,2018,3,29,Mango,HARIDWAR,"Plant Protection",JAYAD,HORTICULTURE,UTTARAKHAND,"thrips problem in mango ","spray Imidachloprid 178 SL  1 ml2 liter of water",29.9384,78.1453
OKHALKANDA,Fruits,2018,6,8,Mango,NAINITAL,"Plant Protection",KHARIF,HORTICULTURE,UTTARAKHAND,"thrips problem in mango ","spray neem oil  3 MLLITER OF WATER",29.3905,79.4609
KOTABAG,Fruits,2018,8,28,Mango,NAINITAL,"Plant Protection",KHARIF,HORTICULTURE,UTTARAKHAND,"thrips problem in mango ","spray monocrotophos 36 sl  15 mlliter of water",29.3905,79.4609
PAURI,Fruits,2018,4,13,Mango,"PAURI GARHWAL","Plant Protection",JAYAD,HORTICULTURE,UTTARAKHAND,"thrips problem in mango ","spray neem oil  3-4 mlliter of water",29.8473,78.707
KHATIMA,Fruits,2018,2,1,Mango,"UDHAM SINGH NAGAR","Plant Protection",RABI,HORTICULTURE,UTTARAKHAND,"thrips problem in  mango ","spray wetteble sulphur  2 gm  monocrotophos 36 sl  15 mlliter of water",29.0478,79.4326
KHATIMA,Fruits,2018,3,18,Mango,"UDHAM SINGH NAGAR","Plant Protection",nan,HORTICULTURE,UTTARAKHAND,"Thrips in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",29.0478,79.4326
BAJPUR,Fruits,2018,3,30,Mango,"UDHAM SINGH NAGAR","Plant Protection",JAYAD,HORTICULTURE,UTTARAKHAND,"thrips problem in mango ","spray imidachloprid 178  sl  1 ml2 liter of water",29.0478,79.4326
GADARPUR,Fruits,2018,4,14,Mango,"UDHAM SINGH NAGAR","Plant Protection",JAYAD,HORTICULTURE,UTTARAKHAND,"thrips problem in mango ","spray Monocrotophos 36 SL  15 -2 mlliter of water",29.0478,79.4326
KOLLAPUR,Fruits,2018,3,11,Mango,NAGARKURNOOL,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANAGEMENT OF MANGO THRIPS","RECOMMENDED TO SPRAY  FIPRONIL  400 ML  200 LITRES OF WATER ACRE",16.4158,78.683
DELHI,Fruits,2018,3,28,Mango,"EAST DELHI Preet Vihar","Plant Protection",KHARIF,HORTICULTURE,DELHI,"TELL ME THRIPS CONTROL IN MANGO ","SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER",28.6413,77.3095
DELHI,Fruits,2018,3,28,Mango,"EAST DELHI Preet Vihar","Plant Protection",KHARIF,HORTICULTURE,DELHI,"TELL ME THRIPS CONTROL IN MANGO ","SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER",28.6413,77.3095
DELHI,Fruits,2018,8,11,Mango,"EAST DELHI Preet Vihar","Plant Protection",KHARIF,HORTICULTURE,DELHI,"TELL ME CONTROL OF THRIPS IN MANGO","SPRAY OF FIPRONIL 5 SC 2 ML PER LITER WATER",28.6413,77.3095
GANGAVARAM,Fruits,2019,2,17,Mango,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO THRIPS MANAGEMENT","RECOMMENDED TO SPRAY IMIDACLOPRID 04 ML 1 LITRES OF WATER     ",16.9957,81.7154
PEDAPUDI,Fruits,2019,10,17,Mango,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO THRIPS MANAGEMENT ",nan,16.9957,81.7154
CHANDARLAPADU,Fruits,2019,2,12,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO THRIPS MANAGEMENT","RECOMMENDED TO SPRAY  FIPRONIL  2 ML  1 LITRES OF WATER  ",16.2128,81.0307
REDDIGUDEM,Fruits,2019,3,3,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","THRIPS MANAGEMENT ",nan,16.2128,81.0307
MYLAVARAM,Fruits,2019,3,10,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO THRIPS MANAGEMENT",nan,16.2128,81.0307
PODALAKUR,Fruits,2019,1,29,Mango,NELLORE,"Nutrient Management",nan,HORTICULTURE,"ANDHRA PRADESH","THRIPS MANAGEMENT","RECOMMENDED TO SPRAY  FIPRONIL  400 ML  200 LITRES OF WATER ACRE  ",14.4494,79.9874
BANGARUPALEM,Fruits,2019,1,5,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango thrips management ","RECOMMENDED TO SPRAY  FIPRONIL  400 ML  200 LITRES OF WATER ACRE  ",13.2026,79.0032
KVBPURAM,Fruits,2019,10,24,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","THRIPS DAMAGE IN MANGO",nan,13.2026,79.0032
PARDI,Fruits,2019,2,4,Mango,VALSAD,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in crop","Suggested: Fipronil 5 SC 25mlpump spray",20.4322,73.141
PARDI,Fruits,2019,3,8,Mango,VALSAD,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in crop",nan,20.4322,73.141
PARDI,Fruits,2019,3,19,Mango,VALSAD,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  Larva problem in crop",nan,20.4322,73.141
KHAMBHA,Fruits,2019,1,18,Mango,AMRELI,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in crop","Suggested: Fipronil 5 SC 25mlpump spray",21.4176,71.2496
KHAMBHA,Fruits,2019,3,1,Mango,AMRELI,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in crop",nan,21.4176,71.2496
BHAVNAGAR,Fruits,2019,1,25,Mango,BHAVNAGAR,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in crop","Suggested: Fipronil 5 SC 25mlpump spray",21.7719,72.1416
"0   ",Fruits,2019,1,29,Mango,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in crop","Suggested: Fipronil 5 SC 25mlpump spray",21.522,70.4582
VANTHALI,Fruits,2019,3,2,Mango,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  Larva problem in crop",nan,21.522,70.4582
VANTHALI,Fruits,2019,3,4,Mango,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in crop",nan,21.522,70.4582
MALIA,Fruits,2019,3,9,Mango,JUNAGADH,"Cultural Practices",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in crop",nan,21.522,70.4582
VANTHALI,Fruits,2019,3,11,Mango,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in crop",nan,21.522,70.4582
VISAVADAR,Fruits,2019,9,10,Mango,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  Larva problem in mango  crop",nan,21.522,70.4582
UNA,Fruits,2019,1,6,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in crop","Suggested: Fipronil 5 SC 25mlpump spray",20.9298,70.7628
"0   ",Fruits,2019,1,27,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in crop","Suggested: Fipronil 5 SC 25mlpump spray",20.9298,70.7628
TALALA,Fruits,2019,2,15,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in crop","Suggested: Fipronil 5 SC 25mlpump spray",20.9298,70.7628
TALALA,Fruits,2019,3,9,Mango,"Gir Somnath","Cultural Practices",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in crop",nan,20.9298,70.7628
"PATAN VERAVAL",Fruits,2019,10,29,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about Thrips  problem in mango",nan,20.9298,70.7628
ARYAD,Fruits,2019,2,18,Mango,ALAPPUZHA,"Plant Protection",nan,HORTICULTURE,KERALA,"Mango thrips","recommended to spray  DIMETHOATE 2 ML per litre",9.50066,76.4124
RATNAGIRI,Fruits,2019,1,9,Mango,RATNAGIRI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKED ABOUT THRIPS ATTACK ON MANGO ","THRIPS ATTACK ON MANGO - SPRAY KARATE 20 ML15 LITERS OF WATERLambdacyhalothrin ",17.2826,73.457
MANDANGAD,Fruits,2019,2,9,Mango,RATNAGIRI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips ON MANGO  ","SPRAY SAAF 30 GM  15 LITERS OF WATER Carbendazim 12  Mancozeb 63 WP  UPL ",17.2826,73.457
RAJAPUR,Fruits,2019,4,19,Mango,RATNAGIRI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Farmer asked about attack of thrips on mango ",nan,17.2826,73.457
DINDORI,Fruits,2019,1,25,Mango,NASIK,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips  ","Spray Actra 5 gmM 45 30 GM 15 Liter of WaterThiomithoxom 25-Syngenta",19.9613,73.8317
DINDORI,Fruits,2019,2,10,Mango,NASIK,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips on mango  ","Spray Actra 5 gm m 45 30 gm 15 Liter of WaterThiomithoxom 25-Syngenta",19.9613,73.8317
KARJAT,Fruits,2019,2,6,Mango,AHMADNAGAR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips ","SPRAY KARATE 20 ML15 LITERS OF WATER Lambdacyhalothrin  SYNGENTA ",19.0744,74.722
NEVASA,Fruits,2019,3,16,Mango,AHMADNAGAR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKED ABOUT THRIPS ATTACK ON MANGO ",nan,19.0744,74.722
AKOLE,Fruits,2019,5,3,Mango,AHMADNAGAR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of thrips on Mango",nan,19.0744,74.722
SHEVGAON,Fruits,2019,10,10,Mango,AHMADNAGAR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKED ABOUT ATTACK OF THRIPS ",nan,19.0744,74.722
SHRIGONDA,Fruits,2019,12,10,Mango,AHMADNAGAR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKED ABOUT ATTACK OF THRIPS ON MANGO ",nan,19.0744,74.722
MIRAJ,Fruits,2019,1,10,Mango,SANGLI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips "," CONTROL Attack of Thrips-SPRAY BIO 303 - 15 ML  15 LITERS OF WATER",17.1727,74.5868
MIRAJ,Fruits,2019,1,10,Mango,SANGLI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips "," CONTROL Attack of Thrips-SPRAY BIO 303 - 15 ML  15 LITERS OF WATER",17.1727,74.5868
KAVATHEMAHANKAL,Fruits,2019,1,20,Mango,SANGLI,"Fertilizer Use and Availability",nan,HORTICULTURE,MAHARASHTRA,"ASKED ABOUT ATTACK OF THRIPS ON MANGO","Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta",17.1727,74.5868
MIRAJ,Fruits,2019,2,7,Mango,SANGLI,"Fertilizer Use and Availability",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips  ","SPRAY BIO 303 - 22 ML  15 LITERS OF WATER DAMAN ",17.1727,74.5868
ATPADI,Fruits,2019,3,12,Mango,SANGLI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKING ABOUT ATTACK OF THRIPS ON MANGO ",nan,17.1727,74.5868
MADHA,Fruits,2019,1,19,Mango,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKED ABOUT Attack of Thrips ON MANGO ","Spray Confidor 10 ml Super Confidor 06  ml 15 litar water Imidacloprid 178 ",17.8499,75.2763
KHULTABAD,Fruits,2019,2,13,Mango,AURANGABAD,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Farmer asked about mango thrips and fungal attack ","Mango thrips and fingal attack -Spray diamethoate 15 mili  Bavistine 30gm15lit of Water",19.8773,75.339
PALAM,Fruits,2019,1,29,Mango,PARBHANI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKING ABOUT ATTACK OF THRIPS  APHIDS  ON MANGO ","THRIPS  APHIDS  ON MANGO  TO Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta",19.2902,76.6026
PARBHANI,Fruits,2019,2,18,Mango,PARBHANI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips  ","SPRAY KARATE 20 ML15 LITERS OF WATER Lambdacyhalothrin  SYNGENTA ",19.2902,76.6026
GEORAI,Fruits,2019,1,7,Mango,BEED,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKING ABOUT THE THRIPS ATTACK ON MANGO ","THE THRIPS ATTACK ON MANGO -SPRAY KARATE 20 ML15 LITERS OF WATER Lambdacyhalothrin  SYNGENTA ",18.9918,75.9098
WADWANI,Fruits,2019,1,27,Mango,BEED,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips  ON MANGO "," CONTROL Attack of Thrips  ON MANGO-BIO 303 - 22 ML  15 LITERS OF WATER DAMAN ",18.9918,75.9098
GEORAI,Fruits,2019,4,14,Mango,BEED,"Bio-Pesticides and Bio-Fertilizers",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKING ABOUT ATTACK OF THRIPS-MANGO",nan,18.9918,75.9098
"NAIGAON KH",Fruits,2019,5,26,Mango,NANDED,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips on mango ",nan,19.094,77.4832
BHOOM,Fruits,2019,2,13,Mango,OSMANABAD,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of thrips on mango","Spray Rogar Dimethoate 30ml  AntracolPropineb 30 gm15 Liter of Water ",18.2822,76.0588
PARANDA,Fruits,2019,3,16,Mango,OSMANABAD,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Farmer asked about attack of thrips on mango ",nan,18.2822,76.0588
RENAPUR,Fruits,2019,2,12,Mango,LATUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips ONn Mango   ","SPRAY KARATE 20 ML15 LITERS OF WATER Lambdacyhalothrin  SYNGENTA ",18.3553,76.7549
AMGAON,Fruits,2019,2,28,Mango,GONDIYA,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Farmer asked about attack of thrips on mango ",nan,21.1456,80.2684
SOHELLA,Fruits,2019,4,1,Mango,BARGARH,"Plant Protection",nan,HORTICULTURE,ODISHA,"Thrips in mango-",nan,21.232,83.5653
"JAMWA RAMGARH",Fruits,2019,10,20,Mango,JAIPUR,"Plant Protection",nan,HORTICULTURE,RAJASTHAN,"TELL ME CONTROL THRIPS IN MANGO ",nan,26.9155,75.819
AYODHIYAPATTINAM,Fruits,2019,2,21,Mango,SALEM,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about thrips management in mango ",nan,11.647,78.2107
ARIYALUR,Fruits,2019,2,11,Mango,ARIYALUR,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about Thrips management in mango","Recommended for spray Fipronil 15 ml  litre of water",11.1531,79.2586
MATHUR,Fruits,2019,2,27,Mango,KRISHNAGIRI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about mango thrips management",nan,12.5152,78.0094
MATHUR,Fruits,2019,2,27,Mango,KRISHNAGIRI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about mango thrips management",nan,12.5152,78.0094
MATHUR,Fruits,2019,2,27,Mango,KRISHNAGIRI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about mango thrips management",nan,12.5152,78.0094
MATHUR,Fruits,2019,2,27,Mango,KRISHNAGIRI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about mango thrips management",nan,12.5152,78.0094
MATHUR,Fruits,2019,8,22,Mango,KRISHNAGIRI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about thrips and Anthracnos disease management in mango ",nan,12.5152,78.0094
MATHUR,Fruits,2019,8,22,Mango,KRISHNAGIRI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about manago thrips management",nan,12.5152,78.0094
MATHUR,Fruits,2019,8,22,Mango,KRISHNAGIRI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about manago thrips management",nan,12.5152,78.0094
"BALLIA KHERI",Fruits,2019,2,24,Mango,SAHARANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips control in mango tree",nan,29.9857,77.5041
NAKUR,Fruits,2019,5,3,Mango,SAHARANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips problem in mango plant",nan,29.9857,77.5041
MUZAFFARABAD,Fruits,2019,5,15,Mango,SAHARANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Control for Thrips in Mango Plant",nan,29.9857,77.5041
NAGAL,Fruits,2019,6,18,Mango,SAHARANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips problem in mango plant",nan,29.9857,77.5041
THAKURDWARA,Fruits,2019,3,18,Mango,MORADABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","About thrips problem in mango ",nan,28.8797,78.8095
SUAR,Fruits,2019,1,31,Mango,RAMPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips control in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",28.7935,79.1846
BILASPUR,Fruits,2019,3,10,Mango,RAMPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips control in mango tree",nan,28.7935,79.1846
JASRA,Fruits,2019,1,29,Mango,ALLAHABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips control in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Sulpher 80 WDG  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",25.4381,81.8338
KAUDHIYARA,Fruits,2019,2,13,Mango,ALLAHABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips control in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",25.4381,81.8338
SAIDABAD,Fruits,2019,4,1,Mango,ALLAHABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips managment in mango crop ",nan,25.4381,81.8338
BANGRA,Fruits,2019,2,9,Mango,JHANSI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information for thrips insect in mango crop","monocrotophosh 36 sl ki matraa- 16 ml-20 ml litar pani ke sath milaakar sprey kare ",25.5299,78.6528
BABINA,Fruits,2019,5,27,Mango,JHANSI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information for thrips insect in mango crop",nan,25.5299,78.6528
RAJGARH,Fruits,2019,2,5,Mango,MIRZAPUR,"Cultural Practices",nan,HORTICULTURE,"UTTAR PRADESH","Thrips control in mango tree","Kisan bhai ap aam ke ped par Dimethoate 30 EC  2 mili aur Copper Oxychloride 50 WP  2 gram prati litr panee ki dar se ghol banakar chhidkaw kare",24.9317,82.628
MARIYAHU,Fruits,2019,6,22,Mango,JAUNPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","rust disease  thrips problem in mango ",nan,25.7967,82.4889
MOHAMMADABAD,Fruits,2019,3,8,Mango,GHAZIPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips control in mango tree",nan,25.6035,83.5076
BRAHMPUR,Fruits,2019,2,4,Mango,GORAKHPUR,"Field Preparation",nan,HORTICULTURE,"UTTAR PRADESH","information for  thrips insect in mango crop","monocrotophosh 36 sl ki matraa- 15-2 ml litar pani ke sath milaakar sprey kare ",26.6678,83.3642
"PARAS RAMPUR",Fruits,2019,3,30,Mango,BASTI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","      Thrips in mango tree",nan,26.8387,82.5351
TAHBARPUR,Fruits,2019,10,25,Mango,AZAMGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips control in mango plant  ",nan,26.0236,83.0293
BAKSHI-KA-TALAB,Fruits,2019,3,10,Mango,LUCKNOW,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips control in mango tree",nan,26.8381,80.9346
MALIHABAD,Fruits,2019,4,5,Mango,LUCKNOW,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips control information of Mango fruit",nan,26.8381,80.9346
MAL,Fruits,2019,5,1,Mango,LUCKNOW,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips control in Mango",nan,26.8381,80.9346
HASANGANJ,Fruits,2019,4,23,Mango,UNNAO,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information for thrips insect control in mango crop",nan,26.5673,80.6198
MIANGANJ,Fruits,2019,10,2,Mango,UNNAO,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about Thrips control in mango plant",nan,26.5673,80.6198
